id_dim_date,state_cd,station_id,sum_veh_count,functional_class,latitude,longitude,state,AVG_temp,AVG_rain,AVG_daylight,AVG_snowfall,day,month,year
301,53,P22AAA,1636,3R,48.987198,-119.455967,WA,18.55,0.13333333333333333,43685.03833333333,0.0,23,9,2022
177,30,0W-204,2327,3R,45.428609,-105.405028,MT,12.75,0.9833333333333334,50178.00833333333,0.0,25,4,2022
306,53,P05AAA,2204,3R,46.438974,-117.951628,WA,20.433333333333334,3.766666666666667,48330.195,0.0,28,8,2022
179,53,P6AAAA,132032,2U,47.43086,-122.221,WA,27.016666666666666,4.366666666666666,53475.151666666665,0.0,26,7,2022
179,53,P09AAA,24181,1R,46.047791,-119.224519,WA,27.016666666666666,4.366666666666666,53475.151666666665,0.0,26,7,2022
306,30,0W-204,2548,3R,45.428609,-105.405028,MT,20.433333333333334,3.766666666666667,48330.195,0.0,28,8,2022
306,53,P09AAA,23473,1R,46.047791,-119.224519,WA,20.433333333333334,3.766666666666667,48330.195,0.0,28,8,2022
67,53,P09AAA,20733,1R,46.047791,-119.224519,WA,9.9,1.7999999999999998,38298.25166666666,0.0,23,10,2022
48,30,0W-204,3149,3R,45.428609,-105.405028,MT,23.666666666666668,0.6666666666666666,55220.34333333333,0.0,9,7,2022
224,53,P6AAAA,137440,2U,47.43086,-122.221,WA,24.916666666666668,1.4333333333333333,54795.93333333334,0.0,14,7,2022
67,53,P22AAA,1207,3R,48.987198,-119.455967,WA,9.9,1.7999999999999998,38298.25166666666,0.0,23,10,2022
48,53,P09AAA,24070,1R,46.047791,-119.224519,WA,23.666666666666668,0.6666666666666666,55220.34333333333,0.0,9,7,2022
224,53,P22AAA,1702,3R,48.987198,-119.455967,WA,24.916666666666668,1.4333333333333333,54795.93333333334,0.0,14,7,2022
67,53,P6AAAA,109421,2U,47.43086,-122.221,WA,9.9,1.7999999999999998,38298.25166666666,0.0,23,10,2022
67,53,P05AAA,2125,3R,46.438974,-117.951628,WA,9.9,1.7999999999999998,38298.25166666666,0.0,23,10,2022
224,53,P09AAA,26252,1R,46.047791,-119.224519,WA,24.916666666666668,1.4333333333333333,54795.93333333334,0.0,14,7,2022
254,53,P09AAA,28269,1R,46.047791,-119.224519,WA,23.2,1.55,55294.48166666667,0.0,8,7,2022
142,12,979933,103916,2U,26.17933,-80.30672,FL,18.466666666666665,0.8000000000000002,40600.68833333333,0.0,10,10,2022
324,53,P22AAA,1185,3R,48.987198,-119.455967,WA,7.050000000000001,0.9333333333333332,40788.21833333333,0.0,4,3,2022
142,53,P22AAA,1414,3R,48.987198,-119.455967,WA,18.466666666666665,0.8000000000000002,40600.68833333333,0.0,10,10,2022
324,53,P09AAA,24175,1R,46.047791,-119.224519,WA,7.050000000000001,0.9333333333333332,40788.21833333333,0.0,4,3,2022
168,53,P09AAA,17695,1R,46.047791,-119.224519,WA,1.7666666666666666,0.0,35027.96666666667,0.0,29,1,2022
324,53,P05AAA,2006,3R,46.438974,-117.951628,WA,7.050000000000001,0.9333333333333332,40788.21833333333,0.0,4,3,2022
142,53,P6AAAA,130545,2U,47.43086,-122.221,WA,18.466666666666665,0.8000000000000002,40600.68833333333,0.0,10,10,2022
254,53,P05AAA,2622,3R,46.438974,-117.951628,WA,23.2,1.55,55294.48166666667,0.0,8,7,2022
254,53,P6AAAA,140656,2U,47.43086,-122.221,WA,23.2,1.55,55294.48166666667,0.0,8,7,2022
100,53,P05AAA,2118,3R,46.438974,-117.951628,WA,20.25,1.5333333333333332,43138.225000000006,0.0,26,9,2022
247,53,P05AAA,1607,3R,46.438974,-117.951628,WA,11.200000000000001,11.583333333333334,36796.638333333336,0.023333333333333334,1,11,2022
100,53,P22AAA,1303,3R,48.987198,-119.455967,WA,20.25,1.5333333333333332,43138.225000000006,0.0,26,9,2022
100,30,0W-204,2422,3R,45.428609,-105.405028,MT,20.25,1.5333333333333332,43138.225000000006,0.0,26,9,2022
247,53,P09AAA,20520,1R,46.047791,-119.224519,WA,11.200000000000001,11.583333333333334,36796.638333333336,0.023333333333333334,1,11,2022
247,53,P6AAAA,130424,2U,47.43086,-122.221,WA,11.200000000000001,11.583333333333334,36796.638333333336,0.023333333333333334,1,11,2022
247,12,979933,109563,2U,26.17933,-80.30672,FL,11.200000000000001,11.583333333333334,36796.638333333336,0.023333333333333334,1,11,2022
100,12,979933,96801,2U,26.17933,-80.30672,FL,20.25,1.5333333333333332,43138.225000000006,0.0,26,9,2022
105,30,0W-204,3127,3R,45.428609,-105.405028,MT,20.916666666666668,0.016666666666666666,55904.168333333335,0.0,23,6,2022
131,53,P6AAAA,135644,2U,47.43086,-122.221,WA,12.083333333333334,0.3833333333333333,47036.113333333335,0.0,7,4,2022
318,53,P6AAAA,125799,2U,47.43086,-122.221,WA,2.9166666666666665,1.1500000000000001,38806.986666666664,1.8433333333333335,21,2,2022
318,12,979933,103146,2U,26.17933,-80.30672,FL,2.9166666666666665,1.1500000000000001,38806.986666666664,1.8433333333333335,21,2,2022
131,53,P05AAA,1952,3R,46.438974,-117.951628,WA,12.083333333333334,0.3833333333333333,47036.113333333335,0.0,7,4,2022
131,53,P09AAA,24940,1R,46.047791,-119.224519,WA,12.083333333333334,0.3833333333333333,47036.113333333335,0.0,7,4,2022
294,30,0W-204,3000,3R,45.428609,-105.405028,MT,17.2,2.866666666666667,55074.095,0.0,1,6,2022
294,53,P09AAA,22760,1R,46.047791,-119.224519,WA,17.2,2.866666666666667,55074.095,0.0,1,6,2022
339,53,P22AAA,972,3R,48.987198,-119.455967,WA,9.799999999999999,13.916666666666666,40068.90166666667,0.0,28,2,2022
333,53,P6AAAA,138130,2U,47.43086,-122.221,WA,26.849999999999998,0.6666666666666666,51324.08666666667,0.0,10,8,2022
108,12,979933,109415,2U,26.17933,-80.30672,FL,12.799999999999999,2.85,52805.88333333333,0.0,12,5,2022
333,53,P05AAA,2066,3R,46.438974,-117.951628,WA,26.849999999999998,0.6666666666666666,51324.08666666667,0.0,10,8,2022
218,53,P6AAAA,113055,2U,47.43086,-122.221,WA,11.633333333333333,1.4333333333333333,52226.024999999994,0.034999999999999996,8,5,2022
108,53,P05AAA,1967,3R,46.438974,-117.951628,WA,12.799999999999999,2.85,52805.88333333333,0.0,12,5,2022
108,53,P6AAAA,128826,2U,47.43086,-122.221,WA,12.799999999999999,2.85,52805.88333333333,0.0,12,5,2022
339,53,P05AAA,1406,3R,46.438974,-117.951628,WA,9.799999999999999,13.916666666666666,40068.90166666667,0.0,28,2,2022
333,53,P22AAA,1655,3R,48.987198,-119.455967,WA,26.849999999999998,0.6666666666666666,51324.08666666667,0.0,10,8,2022
339,12,979933,107584,2U,26.17933,-80.30672,FL,9.799999999999999,13.916666666666666,40068.90166666667,0.0,28,2,2022
108,30,0W-204,2420,3R,45.428609,-105.405028,MT,12.799999999999999,2.85,52805.88333333333,0.0,12,5,2022
218,53,P05AAA,2170,3R,46.438974,-117.951628,WA,11.633333333333333,1.4333333333333333,52226.024999999994,0.034999999999999996,8,5,2022
218,53,P22AAA,1037,3R,48.987198,-119.455967,WA,11.633333333333333,1.4333333333333333,52226.024999999994,0.034999999999999996,8,5,2022
339,53,P09AAA,19665,1R,46.047791,-119.224519,WA,9.799999999999999,13.916666666666666,40068.90166666667,0.0,28,2,2022
132,53,P05AAA,2137,3R,46.438974,-117.951628,WA,25.399999999999995,4.633333333333334,54603.50833333333,0.0,16,7,2022
309,53,P22AAA,1160,3R,48.987198,-119.455967,WA,6.45,1.8999999999999997,31951.211666666666,0.0,28,12,2022
44,53,P6AAAA,133722,2U,47.43086,-122.221,WA,3.466666666666667,0.45,35949.0,0.0,4,2,2022
44,30,0W-204,1945,3R,45.428609,-105.405028,MT,3.466666666666667,0.45,35949.0,0.0,4,2,2022
44,53,P09AAA,21564,1R,46.047791,-119.224519,WA,3.466666666666667,0.45,35949.0,0.0,4,2,2022
132,12,979933,78188,2U,26.17933,-80.30672,FL,25.399999999999995,4.633333333333334,54603.50833333333,0.0,16,7,2022
132,53,P22AAA,1563,3R,48.987198,-119.455967,WA,25.399999999999995,4.633333333333334,54603.50833333333,0.0,16,7,2022
309,53,P6AAAA,127821,2U,47.43086,-122.221,WA,6.45,1.8999999999999997,31951.211666666666,0.0,28,12,2022
44,12,979933,114051,2U,26.17933,-80.30672,FL,3.466666666666667,0.45,35949.0,0.0,4,2,2022
127,53,P6AAAA,112057,2U,47.43086,-122.221,WA,11.866666666666667,0.21666666666666667,50009.09666666667,1.4466666666666665,24,4,2022
345,53,P05AAA,1690,3R,46.438974,-117.951628,WA,8.683333333333334,2.7000000000000006,42441.04833333333,0.0,13,3,2022
123,12,979933,98702,2U,26.17933,-80.30672,FL,18.333333333333332,11.666666666666666,55232.67333333333,0.0,3,6,2022
127,53,P09AAA,20631,1R,46.047791,-119.224519,WA,11.866666666666667,0.21666666666666667,50009.09666666667,1.4466666666666665,24,4,2022
123,53,P09AAA,26414,1R,46.047791,-119.224519,WA,18.333333333333332,11.666666666666666,55232.67333333333,0.0,3,6,2022
123,53,P05AAA,2554,3R,46.438974,-117.951628,WA,18.333333333333332,11.666666666666666,55232.67333333333,0.0,3,6,2022
345,53,P09AAA,6814,1R,46.047791,-119.224519,WA,8.683333333333334,2.7000000000000006,42441.04833333333,0.0,13,3,2022
123,53,P22AAA,1608,3R,48.987198,-119.455967,WA,18.333333333333332,11.666666666666666,55232.67333333333,0.0,3,6,2022
127,53,P05AAA,2355,3R,46.438974,-117.951628,WA,11.866666666666667,0.21666666666666667,50009.09666666667,1.4466666666666665,24,4,2022
123,53,P6AAAA,133935,2U,47.43086,-122.221,WA,18.333333333333332,11.666666666666666,55232.67333333333,0.0,3,6,2022
210,53,P09AAA,23857,1R,46.047791,-119.224519,WA,22.849999999999998,0.8666666666666667,46752.805,0.0,6,9,2022
210,53,P05AAA,2099,3R,46.438974,-117.951628,WA,22.849999999999998,0.8666666666666667,46752.805,0.0,6,9,2022
205,53,P05AAA,1528,3R,46.438974,-117.951628,WA,11.200000000000001,2.9,40429.44,0.0,2,3,2022
205,12,979933,110633,2U,26.17933,-80.30672,FL,11.200000000000001,2.9,40429.44,0.0,2,3,2022
205,53,P09AAA,20808,1R,46.047791,-119.224519,WA,11.200000000000001,2.9,40429.44,0.0,2,3,2022
205,53,P22AAA,1111,3R,48.987198,-119.455967,WA,11.200000000000001,2.9,40429.44,0.0,2,3,2022
352,12,979933,84472,2U,26.17933,-80.30672,FL,6.183333333333333,1.7333333333333332,33305.525,0.05833333333333334,26,11,2022
225,53,P09AAA,20410,1R,46.047791,-119.224519,WA,2.1,0.049999999999999996,31953.47333333333,0.47833333333333333,15,12,2022
323,12,979933,114363,2U,26.17933,-80.30672,FL,-3.233333333333334,0.03333333333333333,31869.918333333335,1.0266666666666666,19,12,2022
352,53,P09AAA,21430,1R,46.047791,-119.224519,WA,6.183333333333333,1.7333333333333332,33305.525,0.05833333333333334,26,11,2022
225,53,P22AAA,1241,3R,48.987198,-119.455967,WA,2.1,0.049999999999999996,31953.47333333333,0.47833333333333333,15,12,2022
225,12,979933,124004,2U,26.17933,-80.30672,FL,2.1,0.049999999999999996,31953.47333333333,0.47833333333333333,15,12,2022
352,53,P6AAAA,106621,2U,47.43086,-122.221,WA,6.183333333333333,1.7333333333333332,33305.525,0.05833333333333334,26,11,2022
352,53,P22AAA,877,3R,48.987198,-119.455967,WA,6.183333333333333,1.7333333333333332,33305.525,0.05833333333333334,26,11,2022
249,53,P22AAA,1677,3R,48.987198,-119.455967,WA,23.416666666666668,0.6333333333333333,54399.655,0.0,18,7,2022
249,12,979933,96418,2U,26.17933,-80.30672,FL,23.416666666666668,0.6333333333333333,54399.655,0.0,18,7,2022
220,12,979933,58017,2U,26.17933,-80.30672,FL,4.55,1.4833333333333334,33362.35166666666,0.023333333333333334,16,1,2022
220,53,P22AAA,579,3R,48.987198,-119.455967,WA,4.55,1.4833333333333334,33362.35166666666,0.023333333333333334,16,1,2022
249,53,P09AAA,25534,1R,46.047791,-119.224519,WA,23.416666666666668,0.6333333333333333,54399.655,0.0,18,7,2022
220,53,P6AAAA,91162,2U,47.43086,-122.221,WA,4.55,1.4833333333333334,33362.35166666666,0.023333333333333334,16,1,2022
61,30,0W-204,1904,3R,45.428609,-105.405028,MT,12.333333333333334,7.666666666666667,50999.93,0.0,30,4,2022
303,53,P6AAAA,127989,2U,47.43086,-122.221,WA,0.5333333333333335,0.0,34461.96166666667,0.05833333333333333,25,1,2022
61,53,P05AAA,1802,3R,46.438974,-117.951628,WA,12.333333333333334,7.666666666666667,50999.93,0.0,30,4,2022
61,53,P22AAA,1123,3R,48.987198,-119.455967,WA,12.333333333333334,7.666666666666667,50999.93,0.0,30,4,2022
303,53,P05AAA,1315,3R,46.438974,-117.951628,WA,0.5333333333333335,0.0,34461.96166666667,0.05833333333333333,25,1,2022
303,53,P22AAA,898,3R,48.987198,-119.455967,WA,0.5333333333333335,0.0,34461.96166666667,0.05833333333333333,25,1,2022
303,53,P09AAA,20708,1R,46.047791,-119.224519,WA,0.5333333333333335,0.0,34461.96166666667,0.05833333333333333,25,1,2022
192,30,0W-204,2668,3R,45.428609,-105.405028,MT,15.216666666666669,0.6333333333333333,53483.631666666675,0.0,17,5,2022
337,53,P6AAAA,125200,2U,47.43086,-122.221,WA,10.566666666666668,1.0666666666666667,37953.695,0.0,25,10,2022
213,12,979933,103546,2U,26.17933,-80.30672,FL,7.099999999999999,0.4166666666666667,36430.55833333333,0.0,7,2,2022
337,53,P09AAA,21243,1R,46.047791,-119.224519,WA,10.566666666666668,1.0666666666666667,37953.695,0.0,25,10,2022
337,12,979933,110414,2U,26.17933,-80.30672,FL,10.566666666666668,1.0666666666666667,37953.695,0.0,25,10,2022
192,12,979933,112756,2U,26.17933,-80.30672,FL,15.216666666666669,0.6333333333333333,53483.631666666675,0.0,17,5,2022
337,53,P05AAA,1696,3R,46.438974,-117.951628,WA,10.566666666666668,1.0666666666666667,37953.695,0.0,25,10,2022
213,53,P09AAA,19253,1R,46.047791,-119.224519,WA,7.099999999999999,0.4166666666666667,36430.55833333333,0.0,7,2,2022
213,30,0W-204,1666,3R,45.428609,-105.405028,MT,7.099999999999999,0.4166666666666667,36430.55833333333,0.0,7,2,2022
192,53,P22AAA,1466,3R,48.987198,-119.455967,WA,15.216666666666669,0.6333333333333333,53483.631666666675,0.0,17,5,2022
156,30,0W-204,3056,3R,45.428609,-105.405028,MT,25.150000000000002,0.16666666666666666,53724.75666666666,0.0,24,7,2022
156,53,P05AAA,2380,3R,46.438974,-117.951628,WA,25.150000000000002,0.16666666666666666,53724.75666666666,0.0,24,7,2022
283,12,979933,97998,2U,26.17933,-80.30672,FL,-0.6499999999999996,6.349999999999999,32431.630000000005,4.409999999999999,6,1,2022
160,53,P09AAA,27929,1R,46.047791,-119.224519,WA,18.95,2.966666666666667,44944.621666666666,0.0,16,9,2022
160,53,P6AAAA,141669,2U,47.43086,-122.221,WA,18.95,2.966666666666667,44944.621666666666,0.0,16,9,2022
283,53,P05AAA,802,3R,46.438974,-117.951628,WA,-0.6499999999999996,6.349999999999999,32431.630000000005,4.409999999999999,6,1,2022
3,53,P05AAA,2577,3R,46.438974,-117.951628,WA,11.066666666666668,6.816666666666666,52946.135,0.05833333333333333,13,5,2022
206,53,P05AAA,2311,3R,46.438974,-117.951628,WA,19.049999999999997,1.1666666666666667,42039.74166666666,0.0,2,10,2022
292,53,P6AAAA,110025,2U,47.43086,-122.221,WA,2.983333333333333,3.0833333333333335,32234.733333333334,7.081666666666666,3,1,2022
292,12,979933,88816,2U,26.17933,-80.30672,FL,2.983333333333333,3.0833333333333335,32234.733333333334,7.081666666666666,3,1,2022
37,53,P22AAA,1786,3R,48.987198,-119.455967,WA,25.05,0.6,52228.23499999999,0.0,4,8,2022
37,53,P09AAA,27076,1R,46.047791,-119.224519,WA,25.05,0.6,52228.23499999999,0.0,4,8,2022
101,53,P05AAA,1208,3R,46.438974,-117.951628,WA,3.9500000000000006,0.11666666666666665,32062.599999999995,0.16333333333333333,12,12,2022
101,12,979933,110497,2U,26.17933,-80.30672,FL,3.9500000000000006,0.11666666666666665,32062.599999999995,0.16333333333333333,12,12,2022
37,53,P05AAA,2503,3R,46.438974,-117.951628,WA,25.05,0.6,52228.23499999999,0.0,4,8,2022
101,53,P09AAA,17861,1R,46.047791,-119.224519,WA,3.9500000000000006,0.11666666666666665,32062.599999999995,0.16333333333333333,12,12,2022
101,53,P22AAA,1158,3R,48.987198,-119.455967,WA,3.9500000000000006,0.11666666666666665,32062.599999999995,0.16333333333333333,12,12,2022
292,53,P05AAA,870,3R,46.438974,-117.951628,WA,2.983333333333333,3.0833333333333335,32234.733333333334,7.081666666666666,3,1,2022
292,53,P09AAA,10053,1R,46.047791,-119.224519,WA,2.983333333333333,3.0833333333333335,32234.733333333334,7.081666666666666,3,1,2022
362,12,979933,57926,2U,26.17933,-80.30672,FL,20.433333333333334,2.0166666666666666,55550.931666666664,0.0,4,7,2022
83,30,0W-204,1944,3R,45.428609,-105.405028,MT,5.3500000000000005,0.5166666666666667,37753.66333333334,0.11666666666666665,15,2,2022
362,53,P6AAAA,92979,2U,47.43086,-122.221,WA,20.433333333333334,2.0166666666666666,55550.931666666664,0.0,4,7,2022
362,53,P22AAA,1500,3R,48.987198,-119.455967,WA,20.433333333333334,2.0166666666666666,55550.931666666664,0.0,4,7,2022
362,53,P09AAA,16960,1R,46.047791,-119.224519,WA,20.433333333333334,2.0166666666666666,55550.931666666664,0.0,4,7,2022
355,53,P22AAA,1877,3R,48.987198,-119.455967,WA,22.866666666666664,0.5,52080.380000000005,0.0,5,8,2022
355,53,P6AAAA,142909,2U,47.43086,-122.221,WA,22.866666666666664,0.5,52080.380000000005,0.0,5,8,2022
200,53,P22AAA,1089,3R,48.987198,-119.455967,WA,3.5666666666666664,4.316666666666667,33761.545000000006,0.13999999999999999,22,11,2022
12,53,P09AAA,22091,1R,46.047791,-119.224519,WA,8.966666666666667,5.983333333333334,40609.02,0.12833333333333333,3,3,2022
200,12,979933,111204,2U,26.17933,-80.30672,FL,3.5666666666666664,4.316666666666667,33761.545000000006,0.13999999999999999,22,11,2022
295,12,979933,118007,2U,26.17933,-80.30672,FL,8.433333333333334,0.3,38274.75666666666,0.455,18,2,2022
355,53,P09AAA,29215,1R,46.047791,-119.224519,WA,22.866666666666664,0.5,52080.380000000005,0.0,5,8,2022
295,53,P6AAAA,137283,2U,47.43086,-122.221,WA,8.433333333333334,0.3,38274.75666666666,0.455,18,2,2022
295,53,P05AAA,2336,3R,46.438974,-117.951628,WA,8.433333333333334,0.3,38274.75666666666,0.455,18,2,2022
200,53,P09AAA,20986,1R,46.047791,-119.224519,WA,3.5666666666666664,4.316666666666667,33761.545000000006,0.13999999999999999,22,11,2022
12,53,P6AAAA,131153,2U,47.43086,-122.221,WA,8.966666666666667,5.983333333333334,40609.02,0.12833333333333333,3,3,2022
141,53,P09AAA,24255,1R,46.047791,-119.224519,WA,25.7,0.9833333333333334,50370.63166666666,0.0,16,8,2022
288,53,P22AAA,1430,3R,48.987198,-119.455967,WA,9.916666666666666,0.23333333333333336,46854.61833333334,0.5366666666666667,6,4,2022
141,12,979933,105927,2U,26.17933,-80.30672,FL,25.7,0.9833333333333334,50370.63166666666,0.0,16,8,2022
288,53,P6AAAA,136411,2U,47.43086,-122.221,WA,9.916666666666666,0.23333333333333336,46854.61833333334,0.5366666666666667,6,4,2022
288,53,P09AAA,23915,1R,46.047791,-119.224519,WA,9.916666666666666,0.23333333333333336,46854.61833333334,0.5366666666666667,6,4,2022
141,53,P05AAA,2167,3R,46.438974,-117.951628,WA,25.7,0.9833333333333334,50370.63166666666,0.0,16,8,2022
55,53,P09AAA,21603,1R,46.047791,-119.224519,WA,16.216666666666665,2.0166666666666666,39177.590000000004,0.0,18,10,2022
55,30,0W-204,2691,3R,45.428609,-105.405028,MT,16.216666666666665,2.0166666666666666,39177.590000000004,0.0,18,10,2022
55,53,P22AAA,1462,3R,48.987198,-119.455967,WA,16.216666666666665,2.0166666666666666,39177.590000000004,0.0,18,10,2022
280,30,0W-204,2359,3R,45.428609,-105.405028,MT,10.783333333333333,1.6333333333333335,49667.905,0.0,22,4,2022
322,12,979933,89789,2U,26.17933,-80.30672,FL,11.016666666666666,10.216666666666667,38472.37,0.0,22,10,2022
280,53,P22AAA,1449,3R,48.987198,-119.455967,WA,10.783333333333333,1.6333333333333335,49667.905,0.0,22,4,2022
280,53,P6AAAA,131895,2U,47.43086,-122.221,WA,10.783333333333333,1.6333333333333335,49667.905,0.0,22,4,2022
322,30,0W-204,2696,3R,45.428609,-105.405028,MT,11.016666666666666,10.216666666666667,38472.37,0.0,22,10,2022
74,53,P22AAA,990,3R,48.987198,-119.455967,WA,7.6833333333333345,3.2833333333333337,36756.121666666666,0.05833333333333333,9,2,2022
280,53,P05AAA,2469,3R,46.438974,-117.951628,WA,10.783333333333333,1.6333333333333335,49667.905,0.0,22,4,2022
322,53,P22AAA,1179,3R,48.987198,-119.455967,WA,11.016666666666666,10.216666666666667,38472.37,0.0,22,10,2022
334,53,P05AAA,1422,3R,46.438974,-117.951628,WA,-0.10000000000000016,0.049999999999999996,35634.51666666667,0.14,2,2,2022
62,53,P22AAA,1407,3R,48.987198,-119.455967,WA,18.983333333333334,1.8499999999999999,55155.195,0.0,2,6,2022
182,53,P6AAAA,142476,2U,47.43086,-122.221,WA,10.533333333333333,0.5166666666666667,44653.24,0.0,25,3,2022
8,53,P6AAAA,137538,2U,47.43086,-122.221,WA,18.083333333333332,1.45,44046.635,0.0,21,9,2022
8,30,0W-204,2810,3R,45.428609,-105.405028,MT,18.083333333333332,1.45,44046.635,0.0,21,9,2022
334,12,979933,106800,2U,26.17933,-80.30672,FL,-0.10000000000000016,0.049999999999999996,35634.51666666667,0.14,2,2,2022
8,53,P22AAA,1394,3R,48.987198,-119.455967,WA,18.083333333333332,1.45,44046.635,0.0,21,9,2022
62,12,979933,105719,2U,26.17933,-80.30672,FL,18.983333333333334,1.8499999999999999,55155.195,0.0,2,6,2022
334,53,P6AAAA,129301,2U,47.43086,-122.221,WA,-0.10000000000000016,0.049999999999999996,35634.51666666667,0.14,2,2,2022
8,53,P05AAA,2010,3R,46.438974,-117.951628,WA,18.083333333333332,1.45,44046.635,0.0,21,9,2022
334,53,P22AAA,971,3R,48.987198,-119.455967,WA,-0.10000000000000016,0.049999999999999996,35634.51666666667,0.14,2,2,2022
334,53,P09AAA,18698,1R,46.047791,-119.224519,WA,-0.10000000000000016,0.049999999999999996,35634.51666666667,0.14,2,2,2022
186,53,P05AAA,1833,3R,46.438974,-117.951628,WA,16.883333333333333,19.433333333333334,55306.41999999999,0.0,4,6,2022
186,30,0W-204,3174,3R,45.428609,-105.405028,MT,16.883333333333333,19.433333333333334,55306.41999999999,0.0,4,6,2022
186,12,979933,57149,2U,26.17933,-80.30672,FL,16.883333333333333,19.433333333333334,55306.41999999999,0.0,4,6,2022
186,53,P09AAA,20952,1R,46.047791,-119.224519,WA,16.883333333333333,19.433333333333334,55306.41999999999,0.0,4,6,2022
331,30,0W-204,2909,3R,45.428609,-105.405028,MT,25.483333333333334,0.3833333333333333,54975.918333333335,0.0,12,7,2022
331,53,P22AAA,1644,3R,48.987198,-119.455967,WA,25.483333333333334,0.3833333333333333,54975.918333333335,0.0,12,7,2022
171,12,979933,59297,2U,26.17933,-80.30672,FL,-2.05,0.4166666666666667,32179.033333333336,0.84,2,1,2022
171,53,P05AAA,1213,3R,46.438974,-117.951628,WA,-2.05,0.4166666666666667,32179.033333333336,0.84,2,1,2022
171,53,P09AAA,15478,1R,46.047791,-119.224519,WA,-2.05,0.4166666666666667,32179.033333333336,0.84,2,1,2022
171,53,P22AAA,630,3R,48.987198,-119.455967,WA,-2.05,0.4166666666666667,32179.033333333336,0.84,2,1,2022
11,53,P05AAA,2404,3R,46.438974,-117.951628,WA,14.049999999999999,4.199999999999999,54901.53,0.0,30,5,2022
49,53,P22AAA,1461,3R,48.987198,-119.455967,WA,22.583333333333332,2.1999999999999997,45669.03333333333,0.0,12,9,2022
11,53,P22AAA,1189,3R,48.987198,-119.455967,WA,14.049999999999999,4.199999999999999,54901.53,0.0,30,5,2022
290,53,P6AAAA,124662,2U,47.43086,-122.221,WA,11.533333333333331,6.583333333333333,46489.56166666667,0.0,4,4,2022
49,53,P6AAAA,129189,2U,47.43086,-122.221,WA,22.583333333333332,2.1999999999999997,45669.03333333333,0.0,12,9,2022
290,53,P05AAA,1619,3R,46.438974,-117.951628,WA,11.533333333333331,6.583333333333333,46489.56166666667,0.0,4,4,2022
290,53,P22AAA,1422,3R,48.987198,-119.455967,WA,11.533333333333331,6.583333333333333,46489.56166666667,0.0,4,4,2022
35,12,979933,102255,2U,26.17933,-80.30672,FL,2.0499999999999994,0.0,34328.38,0.35000000000000003,24,1,2022
35,53,P09AAA,20241,1R,46.047791,-119.224519,WA,2.0499999999999994,0.0,34328.38,0.35000000000000003,24,1,2022
166,53,P22AAA,946,3R,48.987198,-119.455967,WA,5.6000000000000005,2.1166666666666667,37583.21333333334,0.105,14,2,2022
166,53,P6AAAA,125773,2U,47.43086,-122.221,WA,5.6000000000000005,2.1166666666666667,37583.21333333334,0.105,14,2,2022
260,53,P09AAA,23889,1R,46.047791,-119.224519,WA,15.366666666666667,2.0833333333333335,38823.525,0.0,20,10,2022
80,53,P05AAA,1660,3R,46.438974,-117.951628,WA,6.8999999999999995,0.4166666666666667,36108.39000000001,0.12833333333333333,5,2,2022
80,30,0W-204,1862,3R,45.428609,-105.405028,MT,6.8999999999999995,0.4166666666666667,36108.39000000001,0.12833333333333333,5,2,2022
80,12,979933,88276,2U,26.17933,-80.30672,FL,6.8999999999999995,0.4166666666666667,36108.39000000001,0.12833333333333333,5,2,2022
80,53,P22AAA,688,3R,48.987198,-119.455967,WA,6.8999999999999995,0.4166666666666667,36108.39000000001,0.12833333333333333,5,2,2022
80,53,P09AAA,17809,1R,46.047791,-119.224519,WA,6.8999999999999995,0.4166666666666667,36108.39000000001,0.12833333333333333,5,2,2022
321,53,P09AAA,21216,1R,46.047791,-119.224519,WA,18.049999999999997,0.5166666666666667,40955.07166666666,0.0,8,10,2022
327,53,P09AAA,20643,1R,46.047791,-119.224519,WA,3.216666666666667,0.25,41699.56166666667,0.011666666666666667,9,3,2022
327,12,979933,111595,2U,26.17933,-80.30672,FL,3.216666666666667,0.25,41699.56166666667,0.011666666666666667,9,3,2022
321,53,P22AAA,1495,3R,48.987198,-119.455967,WA,18.049999999999997,0.5166666666666667,40955.07166666666,0.0,8,10,2022
321,12,979933,92607,2U,26.17933,-80.30672,FL,18.049999999999997,0.5166666666666667,40955.07166666666,0.0,8,10,2022
321,53,P05AAA,2045,3R,46.438974,-117.951628,WA,18.049999999999997,0.5166666666666667,40955.07166666666,0.0,8,10,2022
327,53,P05AAA,1575,3R,46.438974,-117.951628,WA,3.216666666666667,0.25,41699.56166666667,0.011666666666666667,9,3,2022
321,30,0W-204,2919,3R,45.428609,-105.405028,MT,18.049999999999997,0.5166666666666667,40955.07166666666,0.0,8,10,2022
199,53,P6AAAA,122017,2U,47.43086,-122.221,WA,9.916666666666668,3.033333333333333,38125.305,0.27999999999999997,24,10,2022
199,53,P09AAA,21897,1R,46.047791,-119.224519,WA,9.916666666666668,3.033333333333333,38125.305,0.27999999999999997,24,10,2022
199,53,P22AAA,1323,3R,48.987198,-119.455967,WA,9.916666666666668,3.033333333333333,38125.305,0.27999999999999997,24,10,2022
199,53,P05AAA,1649,3R,46.438974,-117.951628,WA,9.916666666666668,3.033333333333333,38125.305,0.27999999999999997,24,10,2022
2,53,P22AAA,1085,3R,48.987198,-119.455967,WA,14.033333333333331,0.26666666666666666,45202.50333333333,0.0,28,3,2022
